$GNGGA,143806.00,4228.21478,N,07503.88403,W,2,12,0.73,436.2,M,-34.1,M,,0000*76
$GNGGA,143807.00,4228.21477,N,07503.88401,W,2,12,0.73,436.6,M,-34.1,M,,0000*7E
$GNGGA,143808.00,4228.21477,N,07503.88398,W,2,12,0.73,436.6,M,-34.1,M,,0000*76
$GNGGA,143809.00,4228.21477,N,07503.88396,W,2,12,0.73,436.8,M,-34.1,M,,0000*77
$GNGGA,143810.00,4228.21476,N,07503.88399,W,2,12,0.73,437.0,M,-34.1,M,,0000*78
$GNGGA,143811.00,4228.21474,N,07503.88406,W,2,12,0.73,437.0,M,-34.1,M,,0000*7A
$GNGGA,143812.00,4228.21473,N,07503.88413,W,2,12,0.73,436.9,M,-34.1,M,,0000*72
$GNGGA,143813.00,4228.21474,N,07503.88424,W,2,12,0.73,436.9,M,-34.1,M,,0000*70
$GNGGA,143814.00,4228.21473,N,07503.88425,W,2,12,0.73,436.9,M,-34.1,M,,0000*71
$GNGGA,143815.00,4228.21474,N,07503.88425,W,2,12,0.73,436.9,M,-34.1,M,,0000*77
$GNGGA,143816.00,4228.21475,N,07503.88423,W,2,12,0.73,436.9,M,-34.1,M,,0000*73
$GNGGA,143817.00,4228.21476,N,07503.88423,W,2,12,0.73,437.0,M,-34.1,M,,0000*79
$GNGGA,143818.00,4228.21476,N,07503.88422,W,2,12,0.73,437.0,M,-34.1,M,,0000*77
$GNGGA,143819.00,4228.21456,N,07503.88399,W,2,12,0.73,437.4,M,-34.1,M,,0000*77
$GNGGA,143820.00,4228.21469,N,07503.88385,W,2,12,0.73,437.1,M,-34.1,M,,0000*79
$GNGGA,143821.00,4228.21481,N,07503.88369,W,2,12,0.73,437.0,M,-34.1,M,,0000*7D
$GNGGA,143822.00,4228.21479,N,07503.88368,W,2,12,0.73,437.0,M,-34.1,M,,0000*78
$GNGGA,143823.00,4228.21465,N,07503.88384,W,2,12,0.73,437.1,M,-34.1,M,,0000*77
$GNGGA,143824.00,4228.21464,N,07503.88389,W,2,12,0.73,437.2,M,-34.1,M,,0000*7F
$GNGGA,143825.00,4228.21457,N,07503.88379,W,2,12,0.73,437.4,M,-34.1,M,,0000*77
$GNGGA,143826.00,4228.21449,N,07503.88381,W,2,11,0.85,437.8,M,-34.1,M,,0000*7A
$GNGGA,143827.00,4228.21450,N,07503.88383,W,2,10,0.88,437.8,M,-34.1,M,,0000*7D
$GNGGA,143828.00,4228.21453,N,07503.88382,W,2,11,0.85,437.9,M,-34.1,M,,0000*7D
$GNGGA,143829.00,4228.21454,N,07503.88383,W,2,12,0.75,437.9,M,-34.1,M,,0000*76
$GNGGA,143830.00,4228.21453,N,07503.88386,W,2,12,0.73,438.0,M,-34.1,M,,0000*7C
$GNGGA,143831.00,4228.21456,N,07503.88398,W,2,12,0.73,438.0,M,-34.1,M,,0000*77
$GNGGA,143832.00,4228.21472,N,07503.88394,W,2,12,0.73,437.9,M,-34.1,M,,0000*78
$GNGGA,143833.00,4228.21481,N,07503.88397,W,2,12,0.79,437.7,M,-34.1,M,,0000*72
$GNGGA,143834.00,4228.21482,N,07503.88397,W,2,10,0.79,437.7,M,-34.1,M,,0000*74
$GNGGA,143835.00,4228.21485,N,07503.88395,W,1,11,0.75,437.8,M,-34.1,M,,*71
$GNGGA,143836.00,4228.21487,N,07503.88392,W,1,11,0.75,437.9,M,-34.1,M,,*76
$GNGGA,143837.00,4228.21480,N,07503.88401,W,1,12,0.74,437.9,M,-34.1,M,,*7F
$GNGGA,143838.00,4228.21472,N,07503.88411,W,1,12,0.74,437.8,M,-34.1,M,,*7D
$GNGGA,143839.00,4228.21466,N,07503.88412,W,1,12,0.69,437.8,M,-34.1,M,,*76
$GNGGA,143840.00,4228.21451,N,07503.88421,W,1,12,0.69,437.8,M,-34.1,M,,*7C
$GNGGA,143841.00,4228.21448,N,07503.88422,W,1,12,0.69,437.8,M,-34.1,M,,*76
$GNGGA,143842.00,4228.21450,N,07503.88424,W,1,12,0.72,437.7,M,-34.1,M,,*7F
$GNGGA,143843.00,4228.21437,N,07503.88422,W,1,12,0.72,437.8,M,-34.1,M,,*76
$GNGGA,143844.00,4228.21423,N,07503.88417,W,1,12,0.72,437.9,M,-34.1,M,,*73
$GNGGA,143845.00,4228.21418,N,07503.88421,W,1,12,0.72,437.8,M,-34.1,M,,*7E
$GNGGA,143846.00,4228.21412,N,07503.88423,W,1,12,0.69,437.8,M,-34.1,M,,*7F
$GNGGA,143847.00,4228.21409,N,07503.88427,W,1,12,0.72,437.6,M,-34.1,M,,*74
$GNGGA,143848.00,4228.21404,N,07503.88427,W,1,12,0.69,437.5,M,-34.1,M,,*7F
$GNGGA,143849.00,4228.21402,N,07503.88428,W,1,12,0.69,437.5,M,-34.1,M,,*77
$GNGGA,143850.00,4228.21404,N,07503.88426,W,1,12,0.69,437.5,M,-34.1,M,,*77
$GNGGA,143851.00,4228.21401,N,07503.88424,W,1,12,0.69,437.6,M,-34.1,M,,*72
$GNGGA,143852.00,4228.21402,N,07503.88426,W,1,12,0.69,437.6,M,-34.1,M,,*70
$GNGGA,143853.00,4228.21406,N,07503.88429,W,1,12,0.69,437.6,M,-34.1,M,,*7A
$GNGGA,143854.00,4228.21410,N,07503.88431,W,1,12,0.72,437.6,M,-34.1,M,,*79
$GNGGA,143855.00,4228.21407,N,07503.88426,W,1,12,0.72,437.9,M,-34.1,M,,*77
$GNGGA,143856.00,4228.21403,N,07503.88426,W,1,12,0.72,438.0,M,-34.1,M,,*76
$GNGGA,143857.00,4228.21401,N,07503.88423,W,1,12,0.69,438.1,M,-34.1,M,,*7B
$GNGGA,143858.00,4228.21401,N,07503.88421,W,1,12,0.72,438.1,M,-34.1,M,,*7C
$GNGGA,143859.00,4228.21411,N,07503.88422,W,2,12,0.72,438.1,M,-34.1,M,,0000*7C
$GNGGA,143900.00,4228.21416,N,07503.88420,W,2,12,0.72,438.2,M,-34.1,M,,0000*77
$GNGGA,143901.00,4228.21420,N,07503.88416,W,2,12,0.72,438.2,M,-34.1,M,,0000*76
$GNGGA,143902.00,4228.21425,N,07503.88406,W,2,12,0.69,438.4,M,-34.1,M,,0000*7D
$GNGGA,143903.00,4228.21419,N,07503.88396,W,2,12,0.69,438.5,M,-34.1,M,,0000*7C
$GNGGA,143904.00,4228.21420,N,07503.88396,W,2,12,0.69,438.4,M,-34.1,M,,0000*70
$GNGGA,143905.00,4228.21422,N,07503.88395,W,2,12,0.90,438.4,M,-34.1,M,,0000*76
$GNGGA,143906.00,4228.21428,N,07503.88399,W,2,12,0.90,438.2,M,-34.1,M,,0000*75
$GNGGA,143907.00,4228.21431,N,07503.88400,W,2,12,0.90,438.1,M,-34.1,M,,0000*78
$GNGGA,143908.00,4228.21431,N,07503.88395,W,2,12,0.73,438.0,M,-34.1,M,,0000*70
$GNGGA,143909.00,4228.21432,N,07503.88393,W,2,12,0.73,437.9,M,-34.1,M,,0000*72
